2017-02-12 00:24:02,26.71
2017-02-12 00:25:02,26.85
2017-02-12 00:26:01,26.85
2017-02-12 00:27:02,27.33
2017-02-12 00:28:02,26.79
2017-02-12 00:29:01,26.92
2017-02-12 00:30:02,28.01
2017-02-12 00:31:01,28.28
2017-02-12 00:32:01,28.02
2017-02-12 00:33:02,28.16
2017-02-12 00:34:01,28.15
2017-02-12 00:35:02,27.75
2017-02-12 00:36:02,27.75
2017-02-12 00:37:01,27.68
2017-02-12 00:38:02,27.75
2017-02-12 00:39:02,27.75
2017-02-12 00:40:01,27.75
2017-02-12 00:41:02,27.82
2017-02-12 00:42:02,27.82
2017-02-12 00:43:01,27.89
2017-02-12 00:44:02,27.89
2017-02-12 00:45:01,27.89
2017-02-12 00:46:01,27.89
2017-02-12 00:47:02,27.92
2017-02-12 00:48:01,27.95
2017-02-12 00:49:02,27.99
2017-02-12 00:50:02,27.96
2017-02-12 00:51:01,27.96
2017-02-12 00:52:02,27.99
2017-02-12 00:53:02,28.02
2017-02-12 00:54:01,28.02
2017-02-12 00:55:02,28.02
2017-02-12 00:56:02,28.06
2017-02-12 00:57:01,28.09
2017-02-12 00:58:02,28.09
2017-02-12 00:59:01,28.09
2017-02-12 01:00:01,28.13
2017-02-12 01:01:02,28.16
2017-02-12 01:02:01,28.10
2017-02-12 01:03:02,28.16
2017-02-12 01:04:02,28.16
2017-02-12 01:05:01,28.16
2017-02-12 01:06:02,28.16
2017-02-12 01:07:02,28.44
2017-02-12 01:08:01,28.23
2017-02-12 01:09:02,28.23
2017-02-12 01:10:02,28.23
2017-02-12 01:11:01,28.30
2017-02-12 01:12:02,28.23
2017-02-12 01:13:02,28.23
2017-02-12 01:14:01,28.23
2017-02-12 01:15:02,28.27
2017-02-12 01:16:01,28.37
2017-02-12 01:17:01,28.37
2017-02-12 01:18:02,28.44
2017-02-12 01:19:01,28.44
2017-02-12 01:20:02,28.44
2017-02-12 01:21:02,28.44
2017-02-12 01:22:01,28.44
2017-02-12 01:23:02,28.44
2017-02-12 01:24:02,28.44
2017-02-12 01:25:01,28.44
2017-02-12 01:26:02,28.44
2017-02-12 01:27:02,28.51
2017-02-12 01:28:01,28.47
2017-02-12 01:29:02,28.51
2017-02-12 01:30:02,28.44
2017-02-12 01:31:01,28.51
2017-02-12 01:32:02,28.51
2017-02-12 01:33:01,28.51
2017-02-12 01:34:01,28.51
2017-02-12 01:35:02,28.44
2017-02-12 01:36:01,28.44
2017-02-12 01:37:02,28.54
2017-02-12 01:38:02,28.51
2017-02-12 01:39:01,28.47
2017-02-12 01:40:02,28.47
2017-02-12 01:41:02,28.48
2017-02-12 01:42:01,28.51
2017-02-12 01:43:02,28.44
2017-02-12 01:44:02,28.48
2017-02-12 01:45:01,28.51
2017-02-12 01:46:02,28.54
2017-02-12 01:47:02,28.44
2017-02-12 01:48:01,28.51
2017-02-12 01:49:02,28.51
2017-02-12 01:50:02,28.51
2017-02-12 01:51:01,28.51
2017-02-12 01:52:02,28.54
2017-02-12 01:53:01,28.51
2017-02-12 01:54:01,28.48
2017-02-12 01:55:02,28.51
2017-02-12 01:56:01,28.51
2017-02-12 01:57:02,28.48
2017-02-12 01:58:02,28.44
2017-02-12 01:59:01,28.44
2017-02-12 02:00:02,28.48
2017-02-12 02:01:02,28.51
2017-02-12 02:02:01,28.44
2017-02-12 02:03:02,28.48
2017-02-12 02:04:02,28.51
2017-02-12 02:05:01,28.51
2017-02-12 02:06:02,28.51
2017-02-12 02:07:02,28.54
2017-02-12 02:08:01,28.51
2017-02-12 02:09:02,28.58
2017-02-12 02:10:02,28.54
2017-02-12 02:11:01,28.58
2017-02-12 02:12:02,28.58
2017-02-12 02:13:01,28.64
2017-02-12 02:14:02,28.61
2017-02-12 02:15:02,28.64
2017-02-12 02:16:01,28.71
2017-02-12 02:17:02,28.71
2017-02-12 02:18:02,28.75
2017-02-12 02:19:01,28.75
2017-02-12 02:20:02,28.75
2017-02-12 02:21:02,28.68
2017-02-12 02:22:01,28.71
2017-02-12 02:23:02,28.75
2017-02-12 02:24:02,28.78
2017-02-12 02:25:01,28.78
2017-02-12 02:26:02,28.78
2017-02-12 02:27:02,28.84
2017-02-12 02:28:01,28.78
2017-02-12 02:29:02,28.71
2017-02-12 02:30:01,28.85
2017-02-12 02:31:02,28.78
2017-02-12 02:32:02,28.78
2017-02-12 02:33:01,28.84
2017-02-12 02:34:02,28.85
2017-02-12 02:35:02,28.85
